Bin,Voltage[V],Current[A],Limit,Ihlal,Band
184,186.22886384589918,0.33067720706398396,110.00155379767885,False,100us
185,179.37280751246587,0.6227544666512089,114.39356349562617,False,100us
186,175.95270408247688,0.8690611841779976,116.71531920596739,False,100us
187,174.24062306162125,0.9401857447788343,117.91256686907036,False,100us
188,174.78235478025772,0.870582893506872,117.53114504146221,False,100us
189,177.96800881986815,0.625254362467033,115.33618368379247,False,100us
190,182.19046924077128,0.35215449536985394,112.54767523518515,False,100us
191,110.89853434459843,0.1030638214905089,160.0,False,100us
192,180.74422321086254,0.23473411222440935,113.4877844262007,False,100us
193,182.60271941528856,0.5334867486858372,112.28248537479665,False,100us
194,181.72833057711028,0.7647640189884967,112.84641879853851,False,100us
195,178.79307397943384,0.92712750488228,114.78073047459604,False,100us
196,175.29827232168591,0.9170864395208072,117.170137824228,False,100us
197,186.29186458678814,0.7203471347869674,109.96272663921266,False,100us
198,180.37856554199027,0.47414185533316944,113.72791438413294,False,100us
199,156.86203413856592,0.18859575010576232,132.00858962601475,False,100us
0,53.586659674707384,0.00015268918826661222,82.51148837551274,False,1ms
1,98.60850791370558,8.078895869524873e-05,45.10625157043911,False,1ms
2,108.13290641666666,6.458719005205264e-05,40.673163957466954,False,1ms
3,97.05186312886597,7.247914250010824e-05,45.82660626023761,False,1ms
4,95.31301458031088,7.205150034945077e-05,46.65903914848103,False,1ms
5,146.86344929792793,0.14257276245985712,30.057999711393972,False,1ms
6,154.01881144555864,0.7970697539406854,27.052598922360072,False,1ms
7,158.61931445590804,1.2835971379703794,25.05063304919081,False,1ms
8,169.10078505153265,0.5208490092270068,21.194639883787442,False,1ms
9,169.3373609846541,0.3165002689995917,21.117377925167602,False,1ms
10,166.0957378265818,0.387405504259756,22.21098496666235,False,1ms
11,161.10389542712346,0.6691579929199566,24.05394061739244,False,1ms
12,164.1526507544138,0.7425863313559384,22.904343116845673,False,1ms
13,168.74786290767094,0.5821108813655047,21.31062698242655,False,1ms
14,168.96124782223285,0.462600703801447,21.240393901860347,False,1ms
15,167.3871208654842,0.4898319034308802,21.766141818052674,False,1ms
16,169.32964808205637,0.6068907642307999,21.119890690397916,False,1ms
17,171.0940486858753,0.6382582169769476,20.555672121373707,False,1ms
18,171.07822739609617,0.5894356111680176,20.560638299983747,False,1ms
19,171.48911277783037,0.5058699868624897,20.43220056104534,False,1ms
20,0.00017063892,0.010896582,0.040923001808027125,False,1ms
0,160.5921700778964,0.6421137072962924,1.9012642428356668,False,10ms
1,167.95891553042674,0.5646589766922987,1.7577590065949926,False,10ms
2,0.00017063892,0.010896582,0.11971100789210933,False,10ms
